Block Name,Point ID,Cp,Mach_0,Mach_1,Mach_2,Mach_Magnitude,P0oPinf0,PoPinf,Points_0,Points_1,Points_2,Points_Magnitude,Result,Utot_0,Utot_1,Utot_2,Utot_Magnitude,arc_length,density,p,pressure,rho,stagnationpressure,u,v,w
unnamed_block_0,233,-0.404608331616,0,0,0,0,0.986508338899,0.996075930506,0.236521411825,0,0.107355723214,0.259745316721,0.236521411825,0,0,0,0,0.453316486195,1.21736495394,0.711482807505,100927.393659,0.993767309337,100927.393659,0,0,0
unnamed_block_0,234,-0.375392725019,0,0,0,0,0.98678896308,0.996359276304,0.231813771973,-4.33680868994e-19,0.108296811562,0.255862901318,0.231813771973,0,0,0,0,0.458117269491,1.21771124806,0.71168519736,100956.103672,0.99404999842,100956.103672,0,0,0
unnamed_block_0,235,-0.347141679054,0,0,0,0,0.987060322383,0.996633267369,0.22732124198,0,0.109115617719,0.252153058846,0.22732124198,0,0,0,0,0.462683807487,1.2180461092,0.711880905264,100983.865816,0.994323354452,100983.865816,0,0,0
unnamed_block_0,236,-0.324435778806,0,0,0,0,0.98727841899,0.996853479173,0.224167436049,0,0.109744418762,0.249589416511,0.224167436049,0,0,0,0,0.465899687242,1.21831524344,0.712038199409,101006.178777,0.994543055867,101006.178777,0,0,0
unnamed_block_0,237,-0.28025594361,0,0,0,0,0.987702778828,0.997281954639,0.216874172187,0,0.111117787715,0.243683338184,0.216874172187,0,0,0,0,0.473321131848,1.21883890935,0.712344253314,101049.594054,0.994970538249,101049.594054,0,0,0
unnamed_block_0,238,-0.253476929502,0,0,0,0,0.987959998848,0.997541669292,0.212230722555,0,0.112009241544,0.239974894078,0.212230722555,0,0,0,0,0.47804937829,1.21915632242,0.71252976378,101075.909641,0.995229650957,101075.909641,0,0,0
unnamed_block_0,239,-0.220254869394,0,0,0,0,0.98827910615,0.997863871437,0.206943889369,0,0.112994979736,0.235783033301,0.206943889369,0,0,0,0,0.483427322593,1.21955010525,0.71275990817,101108.556773,0.995551106329,101108.556773,0,0,0
unnamed_block_0,240,-0.18992921188,0,0,0,0,0.988570392685,0.998157982997,0.20073117971,-4.33680868994e-19,0.114147711818,0.230917099023,0.20073117971,0,0,0,0,0.489746068714,1.21990955687,0.712969987855,101138.357627,0.995844536222,101138.357627,0,0,0
unnamed_block_0,241,-0.179084726755,0,0,0,0,0.988674557038,0.998263157582,0.198088419678,0,0.114595112228,0.228847245466,0.198088419678,0,0,0,0,0.492426432069,1.22003809713,0.713045112559,101149.014442,0.995949467042,101149.014442,0,0,0
unnamed_block_0,242,-0.137069420647,0,0,0,0,0.989078125961,0.998670640493,0.190273485045,0,0.116008330763,0.222849572398,0.190273485045,0,0,0,0,0.500368118914,1.22053610677,0.713336171781,101190.302648,0.996356005524,101190.302648,0,0,0
unnamed_block_0,243,-0.133668395255,0,0,0,0,0.989110793774,0.998703625133,0.189566358699,0,0.116127238435,0.222308209154,0.189566358699,0,0,0,0,0.501085173099,1.2205764193,0.713359732238,101193.644817,0.996388913714,101193.644817,0,0,0
unnamed_block_0,244,-0.132560247552,0,0,0,0,0.989121437847,0.998714372437,0.189310289258,0,0.116172677685,0.222113657075,0.189310289258,0,0,0,0,0.501345242867,1.22058955423,0.713367408883,101194.733787,0.996399636109,101194.733787,0,0,0
unnamed_block_0,245,-0.10658022238,0,0,0,0,0.989370983351,0.998966338143,0.180691521906,0,0.117538712759,0.215556895241,0.180691521906,0,0,0,0,0.510071593908,1.22089749684,0.713547384388,101220.264212,0.99665101783,101220.264212,0,0,0
unnamed_block_0,246,-0.0957111181227,0,0,0,0,0.989475384178,0.999071751495,0.175936424188,0,0.118348867969,0.212037920914,0.175936424188,0,0,0,0,0.51489521348,1.22102632891,0.713622679639,101230.94522,0.996756186864,101230.94522,0,0,0
unnamed_block_0,247,-0.0912768527578,0,0,0,0,0.989517976554,0.99911475695,0.172665327414,0,0.118842460218,0.209611177282,0.172665327414,0,0,0,0,0.518203340958,1.22107888849,0.713653397822,101235.302748,0.996799092645,101235.302748,0,0,0
unnamed_block_0,248,-0.0871289315054,0,0,0,0,0.989557818513,0.999154985314,0.167422673732,0,0.119613300265,0.205761253106,0.167422673732,0,0,0,0,0.523502360868,1.22112805402,0.713682132367,101239.378887,0.996839227771,101239.378887,0,0,0
unnamed_block_0,249,-0.0674406467984,0,0,0,0,0.989746930067,0.999345930956,0.158682183916,0,0.1209402483,0.199515861903,0.158682183916,0,0,0,0,0.532343003001,1.2213614203,0.713818522111,101258.726454,0.997029730854,101258.726454,0,0,0
unnamed_block_0,250,-0.0667636724531,0,0,0,0,0.989753432598,0.999352496551,0.157936658213,0,0.121045868244,0.198987663503,0.157936658213,0,0,0,0,0.533095973216,1.22136944451,0.713823211822,101259.391713,0.997036281232,101259.391713,0,0,0
unnamed_block_0,251,-0.0711708132413,0,0,0,0,0.989711100761,0.999309754162,0.156342700727,0,0.12126250253,0.197857611909,0.156342700727,0,0,0,0,0.534704584693,1.22131720644,0.713792681544,101255.06084,0.996993637908,101255.06084,0,0,0
unnamed_block_0,252,-0.0934044010662,0,0,0,0,0.989497540849,0.999094123051,0.147584819441,0,0.122368755322,0.191716955975,0.147584819441,0,0,0,0,0.543532057709,1.22105367055,0.713638659322,101233.212018,0.996778506569,101233.212018,0,0,0
unnamed_block_0,253,-0.107608216203,0,0,0,0,0.989361109179,0.998956368207,0.144268811248,0,0.122781464704,0.189443337106,0.144268811248,0,0,0,0,0.54687365005,1.22088531198,0.713540263005,101219.254009,0.996641071002,101219.254009,0,0,0
unnamed_block_0,254,-0.124204779355,0,0,0,0,0.989201694487,0.998795407441,0.137805113285,0,0.123475896998,0.18503120382,0.137805113285,0,0,0,0,0.553374544416,1.22068859204,0.713425291029,101202.944659,0.996480483297,101202.944659,0,0,0
unnamed_block_0,255,-0.170296596446,0,0,0,0,0.988758969521,0.998348388734,0.129018857721,0,0.124467234308,0.179270628001,0.129018857721,0,0,0,0,0.562216548516,1.2201422633,0.713105991953,101157.650488,0.996034500652,101157.650488,0,0,0
unnamed_block_0,256,-0.173367025971,0,0,0,0,0.988729477175,0.998318610358,0.128400697907,0,0.124526480253,0.178867502658,0.128400697907,0,0,0,0,0.562837540978,1.22010586934,0.713084721684,101154.633195,0.996004791294,101154.633195,0,0,0
unnamed_block_0,257,-0.174490439611,0,0,0,0,0.988718686468,0.998307714999,0.128115682733,0,0.124553878322,0.178682110933,0.128115682733,0,0,0,0,0.563123869991,1.22009255345,0.713076939285,101153.529222,0.995993921187,101153.529222,0,0,0
unnamed_block_0,258,-0.23075781094,0,0,0,0,0.98817822242,0.997762009292,0.119028149897,0,0.125292577172,0.172817621678,0.119028149897,0,0,0,0,0.572241376724,1.21942561333,0.712687149495,101098.235592,0.995449480272,101098.235592,0,0,0
unnamed_block_0,259,-0.250827258187,0,0,0,0,0.987985449692,0.997567366969,0.116714711509,0,0.125474474061,0.171365596091,0.116714711509,0,0,0,0,0.574561955026,1.21918772912,0.712548119264,101078.513458,0.995255289074,101078.513458,0,0,0
unnamed_block_0,260,-0.305883081799,0,0,0,0,0.987456622903,0.997033411385,0.109092005803,0,0.125933186139,0.166614024324,0.109092005803,0,0,0,0,0.582198450233,1.21853514953,0.712166722418,101024.410409,0.994722571048,101024.410409,0,0,0
unnamed_block_0,261,-0.340803528716,0,0,0,0,0.987121202113,0.996694737538,0.103101225655,0,0.126317230893,0.163051849275,0.103101225655,0,0,0,0,0.58820152754,1.21812123563,0.711924812527,100990.094281,0.99438468215,100990.094281,0,0,0
unnamed_block_0,262,-0.372842729672,0,0,0,0,0.986813456508,0.99638400728,0.0991835841176,0,0.126486531966,0.160736511494,0.0991835841176,0,0,0,0,0.592122825548,1.21774147329,0.711702862343,100958.609538,0.994074672077,100958.609538,0,0,0
unnamed_block_0,263,-0.46138819419,0,0,0,0,0.985962952227,0.995525254435,0.0889834589292,0,0.126895936405,0.154985917551,0.0889834589292,0,0,0,0,0.602331163604,1.21669193923,0.711089467453,100871.596406,0.993217909577,100871.596406,0,0,0
unnamed_block_0,264,-0.463646862267,0,0,0,0,0.98594125708,0.995503348879,0.0886828462348,0,0.126901763181,0.154818295801,0.0886828462348,0,0,0,0,0.602631832763,1.21666516712,0.711073820628,100869.376825,0.993196054791,100869.376825,0,0,0
unnamed_block_0,265,-0.465578726599,0,0,0,0,0.985922700975,0.995484612809,0.0884523826155,0,0.126907117157,0.154690789562,0.0884523826155,0,0,0,0,0.602862358564,1.21664226863,0.711060437721,100867.478393,0.993177362147,100867.478393,0,0,0
unnamed_block_0,266,-0.561268676162,0,0,0,0,0.985003571891,0.994556569606,0.0775910989278,0,0.126969987555,0.148801063076,0.0775910989278,0,0,0,0,0.613723824212,1.21550805061,0.710397549719,100773.444415,0.992251469884,100773.444415,0,0,0
unnamed_block_0,267,-0.571141576887,0,0,0,0,0.984908739881,0.994460817874,0.0761507320938,0,0.126964164981,0.14805010364,0.0761507320938,0,0,0,0,0.615164202815,1.2153910266,0.710329155624,100763.742371,0.992155940078,100763.742371,0,0,0
unnamed_block_0,268,-0.617561223887,0,0,0,0,0.984462866016,0.994010619728,0.066100891372,0,0.127005686247,0.143177415046,0.066100891372,0,0,0,0,0.62521412931,1.21484081207,0.71000758552,100718.126044,0.991706785363,100718.126044,0,0,0
unnamed_block_0,269,-0.619839856465,0,0,0,0,0.984440979104,0.993988520548,0.0657752849854,0,0.127007506797,0.143029000199,0.0657752849854,0,0,0,0,0.625539740786,1.21481380332,0.709991800391,100715.886844,0.991684737402,100715.886844,0,0,0
unnamed_block_0,270,-0.669821186302,0,0,0,0,0.983960894266,0.993503779636,0.0609898791047,-5.42101086243e-20,0.127018361123,0.140902198051,0.0609898791047,0,0,0,0,0.630325158976,1.21422137198,0.709645556883,100666.770472,0.991201119982,100666.770472,0,0,0
unnamed_block_0,271,-0.727944960827,0,0,0,0,0.983402598939,0.992940069715,0.0554006866659,0,0.12700722434,0.138564321229,0.0554006866659,0,0,0,0,0.635914362511,1.21353242781,0.709242906939,100609.652564,0.990638716581,100609.652564,0,0,0
unnamed_block_0,272,-0.731789950534,0,0,0,0,0.983365666723,0.992902779314,0.0550359401782,-5.42101086243e-20,0.127004612235,0.13841649555,0.0550359401782,0,0,0,0,0.636279118351,1.21348685295,0.709216270939,100605.874114,0.990601512609,100605.874114,0,0,0
unnamed_block_0,273,-0.734702136335,0,0,0,0,0.983337694353,0.992874535656,0.053406358561,0,0.127018111522,0.137789113464,0.053406358561,0,0,0,0,0.637908755881,1.21345233465,0.709196096897,100603.012325,0.990573334412,100603.012325,0,0,0
unnamed_block_0,274,-0.749586069897,0,0,0,0,0.983194729953,0.992730184724,0.0472638321597,0,0.126970800143,0.13548230113,0.0472638321597,0,0,0,0,0.644051464482,1.2132759146,0.709092989089,100588.385967,0.990429318044,100588.385967,0,0,0
unnamed_block_0,275,-0.774128523894,0,0,0,0,0.982958992727,0.992492161215,0.0445190179893,0,0.127000044448,0.134576945472,0.0445190179893,0,0,0,0,0.646796434438,1.2129850116,0.708922972296,100564.268235,0.990191846206,100564.268235,0,0,0
unnamed_block_0,276,-0.852258829385,0,0,0,0,0.982208529,0.991734419161,0.0377521679892,0,0.126951751796,0.132446115353,0.0377521679892,0,0,0,0,0.65356345676,1.21205892897,0.708381727972,100487.490021,0.989435860383,100487.490021,0,0,0
unnamed_block_0,277,-0.875791358791,0,0,0,0,0.981982492386,0.991506190344,0.0299867210285,0,0.127016996712,0.130508700445,0.0299867210285,0,0,0,0,0.661329177808,1.21177999666,0.708218707389,100464.364737,0.989208160536,100464.364737,0,0,0
unnamed_block_0,278,-0.881552084666,0,0,0,0,0.981927158981,0.991450320292,0.0287761161907,0,0.127005169606,0.130224337087,0.0287761161907,0,0,0,0,0.662539840417,1.21171171447,0.708178800209,100458.703704,0.989152419974,100458.703704,0,0,0
unnamed_block_0,279,-0.909748982775,0,0,0,0,0.981656319784,0.991176854377,0.0274877528381,0,0.127018615159,0.129958859463,0.0274877528381,0,0,0,0,0.663828273928,1.21137749515,0.707983467412,100430.99477,0.988879587875,100430.99477,0,0,0
unnamed_block_0,280,-1.06749542428,0,0,0,0,0.980141120507,0.989646960031,0.019640745525,0,0.126939777944,0.128450247603,0.019640745525,0,0,0,0,0.671675677261,1.20950771825,0.706890685736,100275.978225,0.98735323939,100275.978225,0,0,0
unnamed_block_0,281,-1.04822921307,0,0,0,0,0.980326177926,0.989833812218,0.0148014605227,0,0.127001080777,0.127860696667,0.0148014605227,0,0,0,0,0.676515350533,1.20973608167,0.707024151584,100294.911023,0.987539658507,100294.911023,0,0,0
unnamed_block_0,282,-0.98691190701,0,0,0,0,0.980915148028,0.990428494411,0.0113400702412,0,0.12695639073,0.127461846606,0.0113400702412,0,0,0,0,0.679977029299,1.21046287893,0.70744892458,100355.167196,0.988132962396,100355.167196,0,0,0
unnamed_block_0,283,-1.29770467929,0,0,0,0,0.977929895369,0.98741428946,0.00411896980882,0,0.127076449692,0.127143186914,0.00411896980882,0,0,0,0,0.68719912772,1.20677903581,0.705295921043,100049.75288,0.985125743516,100049.75288,0,0,0
unnamed_block_0,284,-1.32665543011,0,0,0,0,0.977651815203,0.98713351235,0.00348266439685,0,0.127074187077,0.127121902018,0.00348266439685,0,0,0,0,0.687835437155,1.20643588103,0.705095365964,100021.303139,0.984845617167,100021.303139,0,0,0
unnamed_block_0,285,-1.40979029162,0,0,0,0,0.976853281297,0.986327233911,0.00248202013941,0,0.127087674182,0.127111908777,0.00248202013941,0,0,0,0,0.688836172301,1.20545047913,0.704519452794,99939.606976,0.984041207453,99939.606976,0,0,0
unnamed_block_0,286,-2.07744512863,0,0,0,0,0.970440267369,0.979852023755,-0.00477545563193,0,0.127087267085,0.127176957156,-0.00477545563193,0,0,0,0,0.696093648084,1.19753673112,0.699894302682,99283.5063069,0.977581004995,99283.5063069,0,0,0
unnamed_block_0,287,-2.131770735,0,0,0,0,0.969918454524,0.979325150139,-0.00665896627118,0,0.127102473345,0.127276787209,-0.00665896627118,0,0,0,0,0.697977220105,1.19689280684,0.699517964385,99230.1208378,0.977055352522,99230.1208378,0,0,0
unnamed_block_0,288,-2.20891850376,0,0,0,0,0.969177428341,0.978576937158,-0.015032057088,0,0.127228673846,0.128113614378,-0.015032057088,0,0,0,0,0.706351261924,1.19597837027,0.698983526541,99154.3081575,0.976308873687,99154.3081575,0,0,0
unnamed_block_0,289,-2.25285478112,0,0,0,0,0.968755407945,0.978150823823,-0.0164261663796,0,0.127250318502,0.128306128072,-0.0164261663796,0,0,0,0,0.707745539231,1.19545759125,0.698679159873,99111.1322238,0.975883747961,99111.1322238,0,0,0
unnamed_block_0,290,-2.51863384516,0,0,0,0,0.966202524711,0.975573181605,-0.0218462629562,0,0.127437505328,0.129296469284,-0.0218462629562,0,0,0,0,0.713168867158,1.19230729798,0.696837986861,98849.9526261,0.973312079986,98849.9526261,0,0,0
unnamed_block_0,291,-2.59538245064,0,0,0,0,0.965465332604,0.974828839885,-0.0233757729428,0,0.127454232025,0.129580122017,-0.0233757729428,0,0,0,0,0.714698468603,1.19139759271,0.696306314204,98774.5322013,0.972569463439,98774.5322013,0,0,0
unnamed_block_0,292,-2.60424399294,0,0,0,0,0.965380214979,0.974742896751,-0.023713501975,0,0.127469964902,0.129656940146,-0.023713501975,0,0,0,0,0.71503656389,1.19129255638,0.696244926251,98765.8240133,0.972483719497,98765.8240133,0,0,0
unnamed_block_0,293,-2.73611676458,0,0,0,0,0.964113539634,0.973463936632,-0.0305064104837,0,0.127613534356,0.131209204065,-0.0305064104837,0,0,0,0,0.721830989413,1.18972946146,0.695331383308,98636.2333792,0.971207723644,98636.2333792,0,0,0
unnamed_block_0,294,-2.79248236628,0,0,0,0,0.963572132055,0.972917278244,-0.0329468607312,0,0.127756319108,0.131936244846,-0.0329468607312,0,0,0,0,0.724275613085,1.18906135701,0.694940913032,98580.8432181,0.970662332255,98580.8432181,0,0,0
unnamed_block_0,295,-2.88405929345,0,0,0,0,0.962692509716,0.972029124941,-0.0372699012593,-8.67361737988e-19,0.127902217879,0.133221705732,-0.0372699012593,0,0,0,0,0.728601114889,1.18797589086,0.694306517815,98490.8510847,0.969776237439,98490.8510847,0,0,0
unnamed_block_0,296,-2.94057049534,0,0,0,0,0.962149703606,0.971481054459,-0.0409380954503,0,0.128130056346,0.134511111059,-0.0409380954503,0,0,0,0,0.732276378008,1.18730606061,0.693915038899,98435.3178431,0.969229437229,98435.3178431,0,0,0
unnamed_block_0,297,-2.9810202062,0,0,0,0,0.96176117267,0.971088755379,-0.0431623874688,0,0.12826228912,0.135329991142,-0.0431623874688,0,0,0,0,0.734504597137,1.18682660805,0.69363482527,98395.5681387,0.968838047387,98395.5681387,0,0,0
unnamed_block_0,298,-3.04828890467,0,0,0,0,0.961115037756,0.970436353965,-0.0463420560518,0,0.128501473633,0.136602397069,-0.0463420560518,0,0,0,0,0.73769324913,1.18602926862,0.693168824261,98329.4635655,0.968187158054,98329.4635655,0,0,0
unnamed_block_0,299,-3.08135346692,0,0,0,0,0.960797443265,0.970115679303,-0.047749840039,0,0.128606577145,0.137184907729,-0.047749840039,0,0,0,0,0.739104951118,1.18563735262,0.69293977093,98296.9712053,0.967867226625,98296.9712053,0,0,0
unnamed_block_0,300,-3.16500640825,0,0,0,0,0.959993933056,0.969304376298,-0.0514307885013,0,0.12889291519,0.138775032308,-0.0514307885013,0,0,0,0,0.742797019787,1.18464580989,0.692360268784,98214.7659284,0.96705780399,98214.7659284,0,0,0
unnamed_block_0,301,-3.2007415119,0,0,0,0,0.959650687258,0.968957801551,-0.0528356406457,0,0.129027924593,0.13942671999,-0.0528356406457,0,0,0,0,0.744208344373,1.18422223982,0.692112715394,98179.6492422,0.966712032505,98179.6492422,0,0,0
unnamed_block_0,302,-3.39960178736,0,0,0,0,0.957740577954,0.967029167167,-0.0566039840539,0,0.129425516296,0.141262080118,-0.0566039840539,0,0,0,0,0.747997604354,1.18186513848,0.690735119405,97984.2303632,0.964787868148,97984.2303632,0,0,0
unnamed_block_0,303,-3.42463352576,0,0,0,0,0.957500141012,0.966786398363,-0.0570122352989,0,0.129460157386,0.14145786413,-0.0570122352989,0,0,0,0,0.748407322652,1.18156843597,0.690561713116,97959.6318141,0.964545662012,97959.6318141,0,0,0
unnamed_block_0,304,-3.43897942592,0,0,0,0,0.957362344575,0.966647265515,-0.0578080910091,0,0.129568768348,0.141879671262,-0.0578080910091,0,0,0,0,0.749210555279,1.18139839325,0.690462332511,97945.5341783,0.964406851636,97945.5341783,0,0,0
unnamed_block_0,305,-3.48015593877,0,0,0,0,0.9569668325,0.96624791759,-0.0597657388434,0,0.129777466688,0.142878040298,-0.0597657388434,0,0,0,0,0.751179296004,1.18091032587,0.690177083993,97905.0702498,0.964008429285,97905.0702498,0,0,0
unnamed_block_0,306,-3.53512832642,0,0,0,0,0.956438807137,0.965714771205,-0.0607820570902,-2.16840434497e-19,0.129923806622,0.143438676762,-0.0607820570902,0,0,0,0,0.752206095962,1.18025873526,0.689796265146,97851.0491923,0.963476518582,97851.0491923,0,0,0
unnamed_block_0,307,-3.71503209013,0,0,0,0,0.9547107805,0.963969985406,-0.0631800269108,0,0.130248160225,0.144762906307,-0.0631800269108,0,0,0,0,0.754625902674,1.17812632646,0.688549989576,97674.2587713,0.961735776701,97674.2587713,0,0,0
unnamed_block_0,308,-3.81078993668,0,0,0,0,0.953790999246,0.963041283708,-0.0649342197843,0,0.130546671548,0.145804274119,-0.0649342197843,0,0,0,0,0.756405313151,1.17699130365,0.68788663122,97580.1580718,0.960809227471,97580.1580718,0,0,0
unnamed_block_0,309,-3.85030099344,0,0,0,0,0.953411484348,0.962658088108,-0.0661296305228,4.33680868994e-19,0.130781254225,0.146549870316,-0.0661296305228,0,0,0,0,0.757623523259,1.17652297701,0.687612920077,97541.3307776,0.960426920009,97541.3307776,0,0,0
unnamed_block_0,310,-3.93225215659,0,0,0,0,0.9526243202,0.961863289697,-0.0673658820541,0,0.131046208173,0.14734744905,-0.0673658820541,0,0,0,0,0.75888784855,1.17555160555,0.687045206926,97460.7978285,0.959633963714,97460.7978285,0,0,0
unnamed_block_0,311,-3.99772515813,0,0,0,0,0.951995433465,0.961228303741,-0.0684541025949,0,0.131294573181,0.148068325812,-0.0684541025949,0,0,0,0,0.760004051544,1.17477555061,0.686591645529,97396.4578766,0.959000449476,97396.4578766,0,0,0
unnamed_block_0,312,-4.0496780814,0,0,0,0,0.951496410913,0.960724441449,-0.0694297740413,0,0.131498769406,0.148702454179,-0.0694297740413,0,0,0,0,0.761000861892,1.17415974987,0.686231743892,97345.4040298,0.958497754994,97345.4040298,0,0,0
unnamed_block_0,313,-4.30846793543,0,0,0,0,0.949010661022,0.958214583663,-0.0714714921264,0,0.132070242526,0.150168981976,-0.0714714921264,0,0,0,0,0.76312104921,1.17109230007,0.684438988331,97091.0926897,0.955993714345,97091.0926897,0,0,0
unnamed_block_0,314,-4.37172068589,0,0,0,0,0.948403100428,0.957601130679,-0.0719341092814,0,0.132184188654,0.150489786392,-0.0719341092814,0,0,0,0,0.763597492651,1.17034256188,0.684000807628,97028.934566,0.955381683171,97028.934566,0,0,0
unnamed_block_0,315,-4.37844727765,0,0,0,0,0.948338489607,0.957535893234,-0.0720688388245,0,0.132223261978,0.150588540526,-0.0720688388245,0,0,0,0,0.763737773706,1.17026283124,0.683954209453,97022.324382,0.955316596928,97022.324382,0,0,0
unnamed_block_0,316,-4.45551268213,0,0,0,0,0.947598254556,0.956788479059,-0.072386339013,0,0.132331286978,0.150835511698,-0.072386339013,0,0,0,0,0.764073147781,1.16934937093,0.683420342185,96946.5926406,0.954570915046,96946.5926406,0,0,0
unnamed_block_0,317,-4.76956518878,0,0,0,0,0.944581691225,0.95374265977,-0.0740422899715,0,0.132828628543,0.152071382137,-0.0740422899715,0,0,0,0,0.765802171266,1.16562689,0.681244756979,96637.9750012,0.951532155102,96637.9750012,0,0,0
unnamed_block_0,318,-5.13895153609,0,0,0,0,0.941033630673,0.950160188566,-0.0751136214366,0,0.133239609449,0.15295375004,-0.0751136214366,0,0,0,0,0.766949627763,1.16124853414,0.678685848976,96274.9811065,0.947957987049,96274.9811065,0,0,0
unnamed_block_0,319,-5.19412182542,0,0,0,0,0.940503704408,0.949625122844,-0.0752762935501,5.42101086243e-20,0.133296688076,0.153083400219,-0.0752762935501,0,0,0,0,0.767122023198,1.16059459778,0.678303659174,96220.7655721,0.947424161457,96220.7655721,0,0,0
unnamed_block_0,320,-5.25555761476,0,0,0,0,0.93991359624,0.949029291547,-0.075410612021,0,0.13335612397,0.153201227821,-0.075410612021,0,0,0,0,0.767268904365,1.15986639613,0.677878065391,96160.392966,0.946829711128,96160.392966,0,0,0
unnamed_block_0,321,-5.66995573355,0,0,0,0,0.935933184866,0.945010276393,-0.0763224763,0,0.133711416127,0.153960589734,-0.0763224763,0,0,0,0,0.768247540651,1.15495451337,0.675007340281,95753.1662555,0.94282001091,95753.1662555,0,0,0
unnamed_block_0,322,-6.19215295992,0,0,0,0,0.930917332512,0.939945778098,-0.0769503808961,0,0.134037773359,0.154555769246,-0.0769503808961,0,0,0,0,0.768955193973,1.14876488209,0.671389841499,95240.0059658,0.937767250684,95240.0059658,0,0,0
unnamed_block_0,323,-6.47292513711,0,0,0,0,0.928220436177,0.937222726077,-0.0772273747659,0,0.134165337356,0.154804409372,-0.0772273747659,0,0,0,0,0.769260149998,1.14543687466,0.669444804341,94964.0927197,0.935050509924,94964.0927197,0,0,0
unnamed_block_0,324,-7.22567633786,0,0,0,0,0.920990047559,0.929922213971,-0.0776527126098,0,0.134424467888,0.155241364792,-0.0776527126098,0,0,0,0,0.769758207138,1.13651447496,0.664230152836,94224.3683306,0.927766918332,94224.3683306,0,0,0
unnamed_block_0,325,-7.79556150749,0,0,0,0,0.915516138995,0.924395217035,-0.0779726718241,0,0.13459783395,0.155551645621,-0.0779726718241,0,0,0,0,0.770122116041,1.12975959597,0.660282297882,93664.3453661,0.922252731406,93664.3453661,0,0,0
unnamed_block_0,326,-8.27371393783,0,0,0,0,0.91092334939,0.919757884537,-0.0782088212812,0,0.134784335355,0.155831437083,-0.0782088212812,0,0,0,0,0.770423030216,1.12409202999,0.656969917526,93194.4676507,0.917626146928,93194.4676507,0,0,0
unnamed_block_0,327,-8.84844593777,0,0,0,0,0.905402885647,0.914183880909,-0.078546337067,0,0.135031042782,0.156214306584,-0.078546337067,0,0,0,0,0.770841098942,1.11727970127,0.652988486364,92629.6817332,0.912065062258,92629.6817332,0,0,0
unnamed_block_0,328,-8.7640150523,0,0,0,0,0.90621386823,0.915002728758,-0.07893410289,0,0.135490233958,0.15680623743,-0.07893410289,0,0,0,0,0.771442113808,1.11828046501,0.653573377685,92712.6514914,0.91288201225,92712.6514914,0,0,0
unnamed_block_0,329,-8.76465806883,0,0,0,0,0.906207691874,0.914996492501,-0.0789464480871,0,0.135505452719,0.156825601807,-0.0789464480871,0,0,0,0,0.771461710099,1.1182728433,0.653568923215,92712.0196027,0.912875790447,92712.0196027,0,0,0
unnamed_block_0,330,-8.69634894779,0,0,0,0,0.906863820341,0.915658984391,-0.0789588303394,0,0.135533331735,0.156855924019,-0.0789588303394,0,0,0,0,0.771492215175,1.11908251491,0.654042131708,92779.1465934,0.913536746868,92779.1465934,0,0,0
unnamed_block_0,331,-7.40549076519,0,0,0,0,0.919262879024,0.928178294596,-0.079223177818,0,0.1360347961,0.157422290841,-0.079223177818,0,0,0,0,0.772059089146,1.13438312506,0.66298449614,94047.6656999,0.926027040867,94047.6656999,0,0,0
unnamed_block_0,332,-5.55511731136,0,0,0,0,0.937036240457,0.946124029902,-0.0793685568321,0,0.136643103393,0.15802121857,-0.0793685568321,0,0,0,0,0.772684527248,1.15631569924,0.675802878502,95866.0173299,0.943931183055,95866.0173299,0,0,0
unnamed_block_0,333,-5.55333963729,0,0,0,0,0.93705331552,0.946141270567,-0.0793686522793,0,0.13664358563,0.158021683507,-0.0793686522793,0,0,0,0,0.772685018841,1.15633677011,0.675815193262,95867.7642402,0.943948383761,95867.7642402,0,0,0
unnamed_block_0,334,-5.54961261517,0,0,0,0,0.937089114624,0.946177416866,-0.0793685731102,0,0.136644424352,0.158022368999,-0.0793685731102,0,0,0,0,0.772685861291,1.1563809467,0.675841012047,95871.426764,0.943984446283,95871.426764,0,0,0
unnamed_block_0,335,-2.73023095339,0,0,0,0,0.964170074518,0.973521019817,-0.0793100680612,0,0.137272293431,0.158536334761,-0.0793100680612,0,0,0,0,0.773316450238,1.18979922629,0.695372157012,98642.0173329,0.971264674526,98642.0173329,0,0,0
unnamed_block_0,336,-1.65340760377,0,0,0,0,0.974513267971,0.983964526107,-0.0791943384064,0,0.137760357874,0.158901414207,-0.0791943384064,0,0,0,0,0.773818047939,1.20256287027,0.702831804362,99700.2056078,0.981683975734,99700.2056078,0,0,0
unnamed_block_0,337,-1.24411511339,0,0,0,0,0.978444638337,0.987934024632,-0.0791302130726,0,0.137986535978,0.159065630267,-0.0791302130726,0,0,0,0,0.774053140673,1.20741423576,0.705667160451,100102.415046,0.985644274089,100102.415046,0,0,0
unnamed_block_0,338,-0.889516040733,0,0,0,0,0.981850662926,0.991373082344,-0.0790136037973,0,0.138265469485,0.159249771231,-0.0790136037973,0,0,0,0,0.774355467689,1.21161731728,0.708123630246,100450.877569,0.989075361042,100450.877569,0,0,0
unnamed_block_0,339,-0.332435796653,0,0,0,0,0.987201576551,0.996775891482,-0.0788517216955,0,0.138644114541,0.15949854078,-0.0788517216955,0,0,0,0,0.774767266053,1.2182204188,0.71198277963,100998.317204,0.994465648003,100998.317204,0,0,0
